goodreads_book_id,author_ids
12810684,5130294|5130295|594642|1265484
12810834,618846|5807692
12811730,2002988
12812550,324620
12812657,2313312
12813565,2546
12813630,25422
12813860,3095919
12814430,5099865|5219609
12814519,114528
12814540,213659
12814594,1226977
12819342,5259422
12820360,5363257
12820793,4343092
12822875,65335|65334
12823329,5260599
12823428,6268
12829446,200317
12830117,5021072
12830750,4443809
12833235,19823
12833770,27372
12837725,2383
12839937,4071652|5609097
12840440,1395810
12842115,295178
12842134,295178
12842828,5265998
12844575,5287439
12844699,172490
12846479,2096360
12846930,5240334
12849385,9291
12851538,52320
12852666,5142414
12853147,545|16024|1890154|5268602|5268599|5268600|5268601
12855784,2990843
12859425,5834109
12859943,207356
12860772,92198
12861406,14617
12862611,1562974
12862985,16290
12866426,4154802
12868761,5272674
12870068,3234647
12870151,1441|427839
12871232,31265
12871657,3125711
12872080,6162355
12872236,7849
12872655,117369|362098
12873027,359109
12874448,73182
12875258,5274234
12875260,5274234
12875355,344522
12875436,4984399
12875557,1644249|1505445
12878132,348878
12878667,1050
12880428,7577
12881141,2958084
12881778,4725841
12882328,504627
12882349,5275947
12884001,5276341
12884237,165168
12885649,153394
12886110,5251202
12886767,4946788
12888207,5277310
12888599,5094344
12889903,234115
12891107,4721536
12891160,3780|464986|4486629
12891829,240840
12893742,15872
12897174,5192439
12899498,562271
12899734,131208
12900174,4872191
12900491,48192
12902757,499602
12905583,4517253
12907444,16202
12908877,3353516
12913325,3407448
12917338,12581
12917507,1114408|30902
12917577,5080
12922320,12504
12924253,1792350
12924261,225033
12924275,1356979
12924279,79922
12924291,12696
12924304,26791
12924312,93970
12925063,5286855
12925064,5286855
12925200,63898
12925825,76405
12926063,5687
12926132,49177
12926432,6869945
12926804,4575353
12928605,3399559
12929915,33952
12929918,317354
12930909,5288442
12935683,1221698
12935956,3111153
12937427,10317
12941033,25027
12942010,249025
12944651,17152
12950372,4126827
12951695,121651
12951824,625
12951851,226816
12952299,5294238
12953520,6423803
12953856,74078
12954062,2936493
12954620,5295120|38531
12955738,4728994
12958034,1857564
12958037,1857564
12958042,1857564
12958049,1857564
12958487,2958084
12958815,3961|3960
12959045,276252
12959086,15872|13673487
12959233,3447
12959266,6583
12959658,67031
12961964,3472
12962345,5415711
12962439,13557729|346732|2924855
12963141,5298259
12963146,3114906
12966360,4482196
12968400,11654
12968662,374590
12969140,4501692
12969560,418792|4411007
12969593,121951
12969594,36615
12970552,1406384
12971616,3380908
12971662,386853
12971664,4564410
12971820,15153514
12973964,4684322
12974372,105839
12974563,2752928
12975886,1010796
12977172,4629194
12977531,3389
12980294,2824597
12982393,29593
12983100,4890182
12983777,4586597
12985143,4124788
12986052,54493
12986492,4175419
12986965,165006
12987192,5306608
12987640,428923
12987977,13370
12987986,1182751
12988004,833687
12988016,4428
12988089,46097
12988478,2503028
12989112,203238
12989115,4601855
12991105,5308032
12991188,6468
12991245,5193034
12993603,9355
12993852,723801|10746|8988|21748|2922003|15292|9756|41942|17060
12995284,3406550
12996425,48557
12998057,16094
12998110,107767
12999306,767317
12999514,4951964
13000748,1055343
13001178,63607
13001274,4432
13003565,34049
13005310,2958084
13006132,39272
13007638,17065
13008754,12433|12434
13009523,4951964
13010105,2750123
13010211,3036304
13010376,5152709
13013051,3036304
13018503,5317545
13018514,2964564
13021244,580494|12726|509804
13022025,541293
13022030,541293
13024331,46976
13024589,4601855
13025248,25032
13026408,375626
13027304,5442759
13027761,5049079
13027796,15872|5320790
13030110,205
13030356,26372
13031380,5321960|5392744
13031388,5321964
13031445,4616903
13032008,8121659|8053478
13034113,5322924
13034683,5251202
13035050,93345
13037321,3198692
13037619,2503028
13038344,4362934
13038680,4831831
13038833,31232
13040826,20248
13041934,800588
13042154,4487674
13043180,4116488
13044650,4512224
13044811,8214
13047090,4476934
13049069,293603
13049981,3290920
13050383,34335
13051316,467065
13051355,1136158
13051602,266470
13053244,86778
13054379,5272674
13056152,357573
13056511,696372
13056868,99117
13057132,22370
13059477,4927506
13060608,4308706
13060609,38531
13060734,888893
13060819,24978
13060887,5041454
13061255,2752928
13061289,4785031
13061500,11654
13062484,5333625
13062488,5333630
13063098,88922
13064277,5334279
13064395,16202
13065142,2958084
13065327,274533
13067322,4820876
13068756,4039811
13069213,200142
13069681,4086928
13069935,1651879
13070346,5014564
13072949,4365772
13073044,4108184
13073922,5189109
13075183,4586597
13075513,5130089
13075659,6259
13076969,22370
13077588,153732
13078402,721
13079147,4430
13079982,1630
13083008,10289
13083239,137553|1134277
13085374,4116488
13087982,346732
13088406,5342916
13088498,5342951
13089710,348878
13090481,2932249
13091429,348878
13093000,24358
13096848,68959|90808|536204|1160825
13096933,160033
13097681,4996736
13097901,3780
13099738,2985039
13101349,2958084
13101795,4768200
13101912,2987125
13104080,4637539
13105527,5349123|6860128|475305
13107655,3190846
13107661,3190846
13107666,3190846
13107958,5349971
13108289,86778
13108754,4167378
13109291,25307
13109559,5222742
13109650,56829
13110002,4654545
13111733,5351355
13111941,5192439
13112023,2875124
13112869,5351825
13112915,5351847
13114255,4340854
13115995,4384465
13117308,5088
13118201,10517
13118820,756556
13120490,5767872|21748
13120860,1038226
13121244,11047
13121501,12898
13122475,5339130
13122965,4849669
13123393,4337880
13123439,399752
13123877,138825
13125234,669810
13125879,5356562
13127599,9219
13129925,4826394|4189356
13130275,580315
13130607,4096668
13130847,54958
13131100,4831558
13132661,753097
13132816,753097
13136119,9399
13138635,5360335|4615776
13138734,5360335|4615776
13138736,5360335|4615776
13139782,4742874
13144042,332472
13144229,37249
13144404,5755257
13145815,4414255
13146269,5822041|889811
13146312,767547
13147230,1654|20295
13147460,72451
13148921,38809
13151129,589|55830
13151179,662774
13151283,2994581
13151428,407963
13151637,2994581
13152282,47672|997741
13152287,274731|4498764
13152668,20659
13154150,5365396|3014566
13154628,32137
13156787,20983
13157246,37557
13157446,3041100
13158378,1708173
13158512,4092090
13158800,5755257
13159280,2840239
13160430,28707
13163011,40593
13163846,45429
13166601,8155
13166945,4095460
13167199,4886414
13167796,327737
13170021,480253
13170028,4902018|4581894
13170035,3020684
13170037,3212743
13170596,2740668
13170607,375626
13178410,3064305
13181400,1470927
13181901,4042181
13183490,164127|1411091
13183592,2499187
13183957,4476934
13184992,2958084
13185168,4292165
13186809,5029054|3512511
13187824,5376311|10960
13188615,4692856
13188676,4637539
13190596,2906892
13191456,4594585|15016012
13193855,5378295|5378294
13202051,40820
13202092,5380332|800
13202093,80719
13202200,3064305
13206760,4684322
13206828,4684322
13206900,4684322
13214260,5383121
13221077,18282
13221769,2897172
13223245,8716
13223349,70026|166639|436713
13223520,4872191
13223523,4971535
13226173,150038|7741274
13226217,150038|7741274
13227268,61322|12803|306736
13227276,3116974|172167|101873|40986|2140731
13227314,12732|304873|9717
13227319,17029|674079|148764|131303|93125|2350131
13227445,1023510
13227454,5309857
13227798,10305|89369
13227852,10305|15090|5763607|306749|701950|1644135|98333|1200380|162369|7008579|4019594
13227866,70026|229802|4789859|2964555|2746362|20022
13227873,4822|2883458
13227874,884135|17744|5387809|306736|18833
13228097,12444|55811|4760543|74339|148765|38328|201506
13228177,171132|241175|187093|377381|7409374|1200380
13228357,543719|20025
13228436,45103|1186079|4608379
13230263,1441253|3412998
13233738,4167378
13234487,4400405
13237327,29655
13238856,4087274
13239822,815259
13241659,17054
13244078,122669|237585|16141
13244400,4769304
13246736,4086715
13246997,1122775
13248357,4826501
13252406,17065
13253102,346732
13253276,4637369
13254289,4684322
13255419,3464592
13259270,16593
13259307,1630
13259960,1186320
13259987,248589|3092248
13260476,12984
13261096,580315
13261295,6223
13262061,175329
13262783,11664
13262797,4766257
13263105,5399219
13265092,9629
13265138,348878
13273621,5640137|5757399|54124|5757400
13274077,38951
13281368,45315
13281637,5286855
13282015,2002988
13284283,13557729|346732|2924855
13299211,21748
13310549,48192
13312527,5410816
13312830,4918224
13314945,3064305
13316241,4983109
13316287,348878
13316328,4432
13317392,4149342
13320466,5204412
13320713,2002988
13323842,4872191
13324841,2493
13325079,7079
13326677,5414574
13326831,4027380
13327471,1026961
13327497,6466154
13330370,735413
13330444,11298
13330537,6760
13330549,517286
13330771,843200
13330943,4370565
13331044,4108184
13331170,5922
13331181,16961
13333093,5416814
13334934,4984399
13335037,4039811
13335038,4039811
13337050,132184|3991335
13337715,346732
13337716,346732
13338545,36935
13340040,2958084
13342424,3453636
13343752,32590
13344505,3159984
13344919,9219
13345975,5421050
13349614,5255580
13351120,499602
13353667,3780|8213
13354283,4700417
13354420,34765
13356190,45687
13359067,5091|238243
13360101,24978
13360957,5425858
13361570,4833990
13362475,3345983
13363270,5014564
13363475,153738
13364111,153394
13364506,37357|1446321
13365532,3041100
13366241,23613
13366259,3140334
13366929,3420702
13367528,4700417
13367541,155717
13369549,5989956
13369678,4872191
13372690,5430144
13376363,5431334
13378509,1221698
13379114,18411|2828239
13380138,5228869
13380221,381166|11672|337207
13380915,5816
13383474,2617
13384265,5192439
13389182,324620
13389546,4971535
13390528,29085
13392925,3393956
13401993,5441417
13402447,5441556
13403051,2812860|5297147
13404803,266461
13406329,767547
13406425,151371|800187
13407060,1479015
13407490,499602
13409145,3484883
13409302,28569
13409405,24009
13409664,5444060
13410173,1825|4528653|5271692
13410943,6653763
13411245,5444795
13411546,4619719|14047408
13411684,4175419
13411699,24978
13412377,4902564
13412477,1479015
13412515,2958084
13412557,4443809
13413058,5446129
13413589,40563
13413762,2958084
13414055,15292
13414183,5446689
13414389,5251202
13414446,4342215
13414599,21246|7761079
13414676,274511
13414716,7195
13414764,5308032
13414835,5446913
13414963,3393536
13415554,3433047
13416236,4154802
13418925,4476934
13419891,3433047
13419905,4509104
13420351,5451387
13421072,5769764
13421518,4443809
13421636,5130089
13421819,4838933
13421865,5016580
13422194,3617
13422727,346732
13423346,4649677
13423535,4849861
13424032,1598076
13424250,5555591
13424356,72451
13424848,4071652|4969048
13425846,3064305
13426049,131
13426114,788461
13429614,7388682
13431827,5575284
13432215,73977
13432620,5437976
13433636,4654545
13435889,1186184
13436373,21618|536204
13436384,27372
13436713,2919562
13438524,3541
13438570,5342916
13438608,4558813
13445017,2771724
13445306,5265998
13447149,4864330
13448343,1233745|1624717
13448364,1552790
13448656,2958084
13449648,15872
13449693,1330292
13450088,5622429
13450339,4428
13450398,4750818
13451045,19823
13451182,4610078
13452375,38550
13453029,3064305
13453104,546427
13453301,2958084
13454149,4907787
13455099,5351849
13455112,5625945
13455417,2357
13455513,5626120
13455534,27498
13455542,411890
13455553,5626138
13455588,3427995
13455782,4637539
13457423,24978
13457433,589737
13457509,5639848
13458013,8347
13458984,1049|329396
13459547,17054
13477676,1251730
13477819,36746|5120
13477883,137902
13478558,3297510
13479780,5749310
13480192,3083854|247285
13480670,5752652
13480671,4039811
13480769,4728994
13480960,957894|6447560
13481275,566874
13481759,5193034
13482355,1953433
13482750,5752145
13483502,8840|2387
13483989,2654606
13484085,4831235
13484401,5423648
13485500,2867287
13485985,5332306
13485992,4121443
13486122,2965489
13486632,3222554|5808780
13487029,4105961
13487061,2995873
13489130,207918
13489378,1386355
13489517,5754828
13489518,5014564
13489542,6868413
13489919,2906892
13489922,2906892
13489925,2906892
13490388,5016580
13490543,5238854
13490570,88506|2751991
13490884,228695
13491780,2882485
13493463,1599723|1036736
13494086,5424286
13494365,4629194
13495034,12470
13495085,9018|14304
13496084,5430144
13496738,4872191
13496899,5755198
13497505,5758647
13497711,10305|37507|15932407
13497818,1077326
13497991,5807106
13498657,33952
13498709,24197
13499154,941441|4379470
13500758,5760202
13501282,499602
13501633,2860219
13502238,5181752
13502274,4887264
13502350,5760167|50873
13502958,8588
13502963,5286855
13502970,5286855
13503109,55215
13503117,165519
13503247,5761314
13503352,2041
13503581,4629194
13504055,6557086|7577
13504494,3075
13504505,5761936
13505130,1734716|5814479
13505235,30195
13505629,190441
13505670,172487
13505863,240840
13505975,5085491
13505982,500
13506310,2990843
13506866,117366|8537
13507011,6218|24659
13507212,58851
13507251,4096668
13507512,5763301
13507967,9237
13508021,1599003
13508069,415967
13508217,4430
13508220,4430
13508415,835348
